batter_id,batter_name,RAA,RAA_per_ball,balls_faced,total_weighted_runs,is_replacement,VORP,VORP_per_ball,WAR,WAR_per_ball
dcce6f09,DA Warner,323.4594,0.1349,2397,132.9556,False,805.654084090909,0.33610933837751733,7.229260269260716,0.00301596173102241
c4487b84,AB de Villiers,372.9887,0.2224,1677,353.2187,False,710.3439295454546,0.4235801607307421,6.374027326092511,0.0038008511187194462
919a3be2,RR Pant,328.3351,0.1953,1681,219.9457,False,666.4949931818181,0.3964872059380239,5.980563952961756,0.003557741792362734
bbd41817,AD Russell,408.8903,0.3786,1080,395.2434,False,626.1494818181818,0.5797680387205387,5.618537361024028,0.005202349408355582
99b75528,JC Buttler,237.3763,0.1378,1722,192.8084,False,583.7839954545454,0.339015096082779,5.2383852170649545,0.0030420355499796484
b17e2f24,KL Rahul,116.5145,0.0525,2220,43.2312,False,563.1028181818181,0.25364991809991805,5.052809774537446,0.0022760404389808313
ba607b88,V Kohli,-28.415,-0.0106,2677,-91.1914,False,510.1061386363635,0.19055141525452501,4.577262269216955,0.0017098476911531395
0a476045,S Dhawan,-101.2171,-0.0367,2759,-301.5351,False,453.7996431818181,0.16447975468713957,4.072015267397099,0.0014759025978242474
a4cc73aa,SV Samson,47.2984,0.0241,1962,-36.1329,False,441.9859136363636,0.22527314660365116,3.9660088220488876,0.0020214112242858753
c03f1114,KD Karthik,103.6283,0.0669,1550,55.0212,False,415.43545909090903,0.26802287683284454,3.7277674353713155,0.002405011248626655
740742ef,RG Sharma,-5.1142,-0.0025,2072,-87.8819,False,411.7015636363636,0.19869766584766582,3.694262606695895,0.0017829452735018798
db584dad,CH Gayle,113.0609,0.078,1449,73.417,False,404.5503022727272,0.2791927551916682,3.6300932185278065,0.002505240316444311
372455c4,Q de Kock,80.9312,0.0507,1597,8.9724,False,402.19315681818176,0.25184292850230544,3.6089421832138826,0.0022598260383305466
b681e71e,GJ Maxwell,175.9067,0.1586,1109,96.3441,False,398.99969318181815,0.35978331215673415,3.580286733879516,0.0032283920053016372
271f83cd,SA Yadav,92.0635,0.0611,1506,14.0726,False,395.019359090909,0.2622970511891826,3.544570572725486,0.002353632518410017
8b3e9c7c,PP Shaw,203.7839,0.2177,936,150.8575,False,392.0751909090909,0.41888375097125097,3.5181520905466783,0.003758709498447306
77255a9e,RA Tripathi,130.6284,0.116,1126,65.6458,False,357.1412136363636,0.3171769215243016,3.204684041501839,0.0028460781896108697
3355b542,F du Plessis,-8.5934,-0.0048,1797,-144.4047,False,352.90173863636363,0.1963838278443871,3.166642568386728,0.0017621828427305108
1c17e270,RV Uthappa,9.4238,0.0058,1623,-6.0922,False,335.91607045454543,0.2069723169775388,3.014227507682079,0.001857195013975403
b8a55852,BB McCullum,141.9857,0.1606,884,98.4459,False,319.81636363636363,0.3617832167832168,2.8697623170428983,0.0032463374627182107
9d430b40,SP Narine,198.5811,0.3754,529,190.864,False,304.9978659090909,0.5765555121154837,2.7367936162253708,0.005173522904017714
b5da6c24,PA Patel,81.8196,0.074,1106,47.247,False,304.3090954545454,0.2751438476080881,2.7306131710690544,0.002468908834601315
fb2d1dda,N Rana,17.6785,0.0125,1417,-36.4631,False,302.7305931818181,0.21364191473663946,2.7164490229681464,0.001917042359187118
4329fbb5,SR Watson,65.5729,0.0559,1174,13.6002,False,301.7416772727272,0.25702016803469097,2.707575325642702,0.0023062822194571567
1dc12ab9,SK Raina,-57.7128,-0.0328,1758,-160.7749,False,295.9368681818181,0.16833724014892953,2.6554878645843933,0.0015105164189899848
45eda7c8,CA Lynn,102.7095,0.1126,912,91.6763,False,286.1728090909091,0.3137859748803828,2.567873433221742,0.0028156506943220858
85ec8e33,SS Iyer,-88.7862,-0.0477,1862,-171.3812,False,285.78472272727265,0.15348266526706372,2.5643910735029998,0.0013772239922142857
a757b0d8,KA Pollard,13.6204,0.0102,1336,-30.4322,False,282.3780545454545,0.21136081927054978,2.533822506392511,0.0018965737323297237
70d205c9,AT Rayudu,-57.4782,-0.0342,1681,-139.6538,False,280.6816931818181,0.1669730476988805,2.518600790211076,0.0014982753064908243
29e95537,AM Rahane,-108.4165,-0.0574,1888,-191.8088,False,271.3847363636363,0.14374191544684126,2.4351777406940447,0.0012898187185879475
dbe50b21,HH Pandya,21.3251,0.0172,1239,-17.1281,False,270.5696613636363,0.21837745065668793,2.427863945070931,0.0019595350646254488
35205dfc,DR Smith,92.6553,0.1278,725,59.8949,False,238.50058409090906,0.3289663228840125,2.140103092395332,0.002951866334338389
752f7486,Ishan Kishan,11.2232,0.0104,1083,-53.9012,False,229.0858795454545,0.21152897464954248,2.055623474081124,0.0018980826168800776
abb83e27,JM Bairstow,86.8699,0.1334,651,44.1079,False,217.8289068181818,0.33460661569613176,1.9546128948556094,0.00300247756506238
00ea847a,MA Agarwal,-1.1493,-0.0011,1068,-28.8431,False,213.69589090909088,0.20008978549540343,1.9175266958356814,0.0017954369811195518
45a43fe2,RD Gaikwad,46.6955,0.0605,772,-10.293,False,201.99558181818182,0.2616523080546397,1.8125379899887755,0.00234784713729116
b4b99816,Shubman Gill,-34.4366,-0.0294,1173,-102.5397,False,201.53101136363634,0.17180819383089202,1.8083693265442058,0.0015416618299609597
5b8c830e,KH Pandya,9.8381,0.0108,911,-30.9997,False,193.10024318181814,0.21196514070452047,1.7327187233142365,0.0019019964031989423
b8d490fd,AJ Finch,48.1097,0.0681,706,49.8219,False,190.1328318181818,0.2693099600824105,1.7060916764248815,0.002416560448193883
fe11caa6,WP Saha,-61.9493,-0.0522,1186,-132.2392,False,176.63346818181816,0.14893209796106086,1.5849597723934057,0.0013363910391175427
fb66ce1f,CH Morris,100.1345,0.267,375,84.506,False,175.5717159090909,0.46819124242424237,1.5754325029702194,0.004201153341253918
bb351c23,MM Ali,40.9283,0.0644,636,14.396,False,168.86981818181818,0.26551858204688394,1.5152953250856294,0.0023825398193170273
50c6bc2b,LS Livingstone,89.8738,0.2553,352,77.8367,False,160.68419999999998,0.4564892045454545,1.4418444911983663,0.004096149122722632
2e171977,AR Patel,0.6237,0.0008,768,-24.8077,False,155.11911818181818,0.2019780184659091,1.3919081405016978,0.0018123803912782524
d027ba9f,KS Williamson,-140.3834,-0.0958,1466,-240.8187,False,154.52582272727267,0.10540642750837154,1.3865844074726292,0.00094582838163208
4a8a2e3b,MS Dhoni,-195.4245,-0.1125,1737,-305.6515,True,154.00068409090906,0.08865900062804206,1.3818722562470807,0.000795551097436431
d67d5f00,DA Miller,-96.4045,-0.0805,1198,-146.4029,False,144.59225909090907,0.12069470708757017,1.2974489852776698,0.0010830125085790232
93b4fc78,MK Pandey,-167.503,-0.1083,1547,-243.627,True,143.70066136363636,0.09288989099136158,1.2894485392385875,0.0008335155392621767
6c19c6e5,YBK Jaiswal,61.7071,0.1686,366,42.8823,False,135.33382272727272,0.3697645429706905,1.2143715858319266,0.0033179551525462474
944533a5,KK Nair,-58.4476,-0.0629,929,-85.9428,False,128.43552954545453,0.13825137733633427,1.1524721207763966,0.0012405512602544635
73ad96ed,DJ Hooda,-53.1136,-0.0593,896,-99.8637,False,127.13105454545453,0.14188733766233766,1.1407668623088185,0.0012731773016839492
32198ae0,MC Henriques,-2.4928,-0.0041,615,-56.7319,False,121.22423409090906,0.1971125757575757,1.087764037308699,0.0017687220118840633
0ebfb1ad,E Lewis,18.1349,0.0363,499,-12.0215,False,118.51668863636363,0.23750839406084895,1.0634688079189674,0.0021312000158696743
30a45b23,SPD Smith,-129.7158,-0.1054,1231,-217.7167,True,117.91943409090905,0.09579157927774902,1.0581095493471422,0.0008595528426865493
4b57e452,M Vijay,-18.5233,-0.0273,678,-68.3042,False,117.86718636363634,0.1738454076159828,1.0576407223078577,0.001559942068300675
3c6ffae8,YK Pathan,-60.9503,-0.0693,880,-73.3903,False,116.07569999999998,0.13190420454545454,1.0415654346039884,0.0011835970847772596
48a1d7b7,SO Hetmyer,22.1807,0.0493,450,12.398,False,112.70535909090908,0.2504563535353535,1.0113228378008603,0.0022473840840019116
508a1ea7,SE Marsh,32.3849,0.0816,397,9.9897,False,112.2477659090909,0.2827399645065262,1.0072167825171767,0.0025370699811515787
f29185a1,Abhishek Sharma,20.2344,0.0448,452,-2.002,False,111.1613909090909,0.24593228077232498,0.9974685695060304,0.002206788870588563
87e562a9,DJ Bravo,11.6913,0.0261,448,-8.6429,False,101.81362727272726,0.22726256087662336,0.9135896224526466,0.002039262550117515
c03e2850,M Vohra,2.987,0.0061,491,-7.1108,False,101.75946136363635,0.20724941214589887,0.9131035832675028,0.0018596814323167065
a24be938,VR Iyer,6.277,0.0132,474,-50.1943,False,101.6296409090909,0.21440852512466432,0.9119386839978098,0.0019239212742569827
e798611a,HM Amla,12.7524,0.0305,418,12.905,False,96.83974999999998,0.2316740430622009,0.8689582427303182,0.0020788474706466943
6a26221c,AK Markram,10.6505,0.0266,400,-16.5652,False,91.11686363636362,0.22779215909090905,0.8176058871336674,0.0020440147178341687
2c25d4f5,D Padikkal,-42.9642,-0.0652,659,-102.128,False,89.60413409090907,0.13596985446268448,0.8040319280151813,0.001220078798202096
e087956b,BA Stokes,-12.2565,-0.0247,496,-38.9313,False,87.5217909090909,0.1764552236070381,0.7853467365309594,0.0015833603559091923
a4e37e47,S Dube,-1.1809,-0.0027,432,-23.2249,False,85.72277272727273,0.19843234427609427,0.7692038646429938,0.0017805645014884117
c3a96caf,Mandeep Singh,-41.9785,-0.0663,633,-37.9554,False,85.35952045454545,0.13484916343530087,0.7659443451112221,0.0012100226621030365
c740ea83,RM Patidar,25.5262,0.0859,297,13.7033,False,85.27247499999999,0.2871127104377104,0.7651632726154806,0.0025763073152036383
495d42a5,R Ashwin,12.3581,0.0344,359,-3.3136,False,84.57666136363636,0.23558958597113192,0.7589196278856839,0.0021139822503779496
5f547c8b,Rashid Khan,47.1614,0.2591,182,39.6192,False,83.77359545454544,0.46029448051948046,0.7517135917160297,0.004130294459978185
f088b960,SN Khan,5.1526,0.0142,364,-14.4229,False,78.37699090909089,0.21532140359640356,0.7032890139726069,0.00193211267574892
bb345e0b,G Gambhir,-166.0648,-0.1375,1208,-171.2605,True,76.94361818181815,0.06369504816375675,0.6904271360116613,0.0005715456423937593
800d2d97,JM Sharma,46.9596,0.3152,149,42.7281,False,76.93332045454545,0.51633100976205,0.6903347328921261,0.004633119012698833
c16d4035,SW Billings,-5.7557,-0.0144,399,-24.0703,False,74.50949772727272,0.18674059580770105,0.6685853919677565,0.0016756526114480113
f1f99156,TH David,54.3638,0.5783,94,53.2859,False,73.27339545454545,0.7795042069632495,0.657493652689784,0.006994613326487064
ded9240e,PJ Cummins,43.7591,0.3126,140,46.0861,False,71.92232727272727,0.5137309090909091,0.645370306304838,0.004609787902177415
2be41edb,MJ Guptill,27.4444,0.1393,197,22.5199,False,67.07408409090908,0.3404775842178126,0.6018662609556712,0.0030551586850541684
650d5e49,R Powell,26.5259,0.1524,174,23.8901,False,61.52876818181818,0.3536136102403344,0.5521072728567954,0.0031730303037746863
2e11c706,BCJ Cutting,33.3177,0.238,140,36.4354,False,61.48092727272727,0.4391494805194805,0.5516779888872038,0.003940557063480027
d1c36f5c,JJ Roy,4.8626,0.0184,264,-10.1792,False,57.97039999999999,0.21958484848484844,0.5201774778887145,0.001970369234426949
e94915e6,SM Curran,38.9722,0.4585,85,36.2505,False,56.071302272727266,0.6596623796791443,0.5031365765660236,0.005919253841953219
2e8994e7,JP Duminy,-52.8216,-0.0997,530,-75.3313,False,53.796331818181805,0.10150251286449397,0.48272291039644744,0.0009107979441442404
5056011d,GJ Bailey,-5.5638,-0.0189,295,-26.7886,False,53.780143181818175,0.18230557010785822,0.4825776472270698,0.0016358564312782028
89f64c19,LMP Simmons,-63.3688,-0.1094,579,-80.3889,True,53.10626136363634,0.09172065865913012,0.4765308001365393,0.0008230238344327104
39a2dfa8,R Tewatia,-27.6983,-0.0714,388,-51.6455,False,50.35407272727271,0.12977853795688843,0.4518349804848271,0.0011645231455794513
b0482a1d,Tilak Varma,-13.4981,-0.0431,313,-24.4949,False,49.46682954545454,0.15804098896311353,0.4438736084640694,0.0014181265446136402
90de905a,K Gowtham,31.4796,0.3577,88,27.5567,False,49.182199999999995,0.5588886363636363,0.4413195829771458,0.00501499526110393
